# K2 Campaign 6
# Guide Star Information
# Time (JD), FGS Flux
# 
2457255.5796,   1.2509000000000E+04
2457255.58029,   1.2489000000000E+04
2457255.58098,   1.1787000000000E+04
2457255.58167,   1.2380000000000E+04
2457255.58235,   1.2131000000000E+04
2457255.58304,   1.2234000000000E+04
2457255.58373,   1.2193000000000E+04
2457255.58442,   1.1773000000000E+04
2457255.58511,   1.1744000000000E+04
2457255.5858,   1.1477000000000E+04
2457255.58649,   1.1631000000000E+04
2457255.58717,   1.1431000000000E+04
2457255.58786,   1.2001000000000E+04
2457255.58855,   1.1482000000000E+04
2457255.58924,   1.1749000000000E+04
2457255.58993,   1.1670000000000E+04
2457255.59062,   1.1717000000000E+04
2457255.59131,   1.1155000000000E+04
2457255.592,   1.1732000000000E+04
2457255.59268,   1.1079000000000E+04
2457255.59337,   1.1630000000000E+04
2457255.59406,   1.1003000000000E+04
2457255.59475,   1.1536000000000E+04
2457255.59544,   1.1557000000000E+04
2457255.59613,   1.1432000000000E+04
2457255.59682,   1.1308000000000E+04
2457255.5975,   1.1412000000000E+04
2457255.59819,   1.1055000000000E+04
2457255.59888,   1.1030000000000E+04
2457255.59957,   1.1013000000000E+04
2457255.60026,   1.0796000000000E+04
2457255.60095,   1.0785000000000E+04
2457255.60164,   1.1438000000000E+04
2457255.60233,   1.0741000000000E+04
2457255.60301,   1.1151000000000E+04
2457255.6037,   1.1185000000000E+04
2457255.60439,   1.1253000000000E+04
2457255.60508,   1.0957000000000E+04
2457255.60577,   1.0777000000000E+04
2457255.60646,   1.0730000000000E+04
2457255.60715,   1.0963000000000E+04
2457255.60783,   1.0743000000000E+04
2457255.60852,   1.0775000000000E+04
2457255.60921,   1.0736000000000E+04
2457255.6099,   1.0641000000000E+04
2457255.61059,   1.0643000000000E+04
2457255.61128,   1.1275000000000E+04
2457255.61197,   1.1008000000000E+04
2457255.61266,   1.1149000000000E+04
2457255.61334,   1.0943000000000E+04
2457255.61403,   1.0701000000000E+04
2457255.61472,   1.1625000000000E+04
2457255.61541,   1.0685000000000E+04
2457255.6161,   1.0956000000000E+04
2457255.61679,   1.1144000000000E+04
2457255.61748,   1.1164000000000E+04
2457255.61816,   1.0673000000000E+04
2457255.61885,   1.0954000000000E+04
2457255.61954,   1.0966000000000E+04
2457255.62023,   1.0747000000000E+04
2457255.62092,   1.1340000000000E+04
2457255.62161,   1.0899000000000E+04
2457255.6223,   1.0731000000000E+04
2457255.62298,   1.1470000000000E+04
2457255.62367,   1.0608000000000E+04
2457255.62436,   1.1206000000000E+04
2457255.62505,   1.0683000000000E+04
2457255.62574,   1.0894000000000E+04
2457255.62643,   1.0921000000000E+04
2457255.62712,   1.0737000000000E+04
2457255.62781,   1.0872000000000E+04
2457255.62849,   1.1371000000000E+04
2457255.62918,   1.0767000000000E+04
2457255.62987,   1.1353000000000E+04
2457255.63056,   1.1140000000000E+04
2457255.63125,   1.1263000000000E+04
2457255.63194,   1.1358000000000E+04
2457255.63263,   1.0938000000000E+04
2457255.63331,   1.0963000000000E+04
2457255.634,   1.1538000000000E+04
2457255.63469,   1.1527000000000E+04
2457255.63538,   1.0773000000000E+04
2457255.63607,   1.0784000000000E+04
2457255.63676,   1.0719000000000E+04
2457255.63745,   1.1156000000000E+04
2457255.63814,   1.1110000000000E+04
2457255.63882,   1.0660000000000E+04
2457255.63951,   1.0904000000000E+04
2457255.6402,   1.1011000000000E+04
2457255.64089,   1.0817000000000E+04
2457255.64158,   1.0708000000000E+04
2457255.64227,   1.1396000000000E+04
2457255.64296,   1.0842000000000E+04
2457255.64364,   1.1593000000000E+04
2457255.64433,   1.1261000000000E+04
2457255.64502,   1.1122000000000E+04
2457255.64571,   1.0739000000000E+04
2457255.6464,   1.0945000000000E+04
2457255.64709,   1.0997000000000E+04
2457255.64778,   1.0787000000000E+04
2457255.64847,   1.0867000000000E+04
2457255.64915,   1.1032000000000E+04
2457255.64984,   1.1093000000000E+04
2457255.65053,   1.1212000000000E+04
2457255.65122,   1.1413000000000E+04
2457255.65191,   1.0871000000000E+04
2457255.6526,   1.1000000000000E+04
2457255.65329,   1.1296000000000E+04
2457255.65397,   1.1288000000000E+04
2457255.65466,   1.1912000000000E+04
2457255.65535,   1.1318000000000E+04
2457255.65604,   1.1375000000000E+04
2457255.65673,   1.1200000000000E+04
2457255.65742,   1.1276000000000E+04
2457255.65811,   1.1715000000000E+04
2457255.6588,   1.1819000000000E+04
2457255.65948,   1.1453000000000E+04
2457255.66017,   1.1644000000000E+04
2457255.66086,   1.1684000000000E+04
2457255.66155,   1.1471000000000E+04
2457255.66224,   1.1751000000000E+04
2457255.66293,   1.2238000000000E+04
2457255.66362,   1.1828000000000E+04
2457255.6643,   1.2342000000000E+04
2457255.66499,   1.2148000000000E+04
2457255.66568,   1.1658000000000E+04
2457255.66637,   1.1789000000000E+04
2457255.66706,   1.2118000000000E+04
2457255.66775,   1.2065000000000E+04
2457255.66844,   1.1949000000000E+04
2457255.66913,   1.2607000000000E+04
2457255.66981,   1.2243000000000E+04
2457255.6705,   1.2728000000000E+04
2457255.67119,   1.2134000000000E+04
2457255.67188,   1.2608000000000E+04
2457255.67257,   1.2591000000000E+04
2457255.67326,   1.2223000000000E+04
2457255.67395,   1.2446000000000E+04
2457255.67463,   1.2545000000000E+04
2457255.67532,   1.2596000000000E+04
2457255.67601,   1.3054000000000E+04
2457255.6767,   1.2727000000000E+04
2457255.67739,   1.2638000000000E+04
2457255.67808,   1.2844000000000E+04
2457255.67877,   1.3011000000000E+04
2457255.67945,   1.3061000000000E+04
2457255.68014,   1.2784000000000E+04
2457255.68083,   1.2891000000000E+04
2457255.68152,   1.2916000000000E+04
2457255.68221,   1.2784000000000E+04
2457255.6829,   1.2775000000000E+04
2457255.68359,   1.2839000000000E+04
2457255.68428,   1.2946000000000E+04
2457255.68496,   1.3492000000000E+04
2457255.68565,   1.3389000000000E+04
2457255.68634,   1.3350000000000E+04
2457255.68703,   1.3093000000000E+04
2457255.68772,   1.3243000000000E+04
2457255.68841,   1.3377000000000E+04
2457255.6891,   1.3311000000000E+04
2457255.68978,   1.3161000000000E+04
2457255.69047,   1.3393000000000E+04
2457255.69116,   1.3364000000000E+04
2457255.69185,   1.4095000000000E+04
2457255.69254,   1.3820000000000E+04
2457255.69323,   1.3776000000000E+04
2457255.69392,   1.3424000000000E+04
2457255.69461,   1.3518000000000E+04
2457255.69529,   1.3664000000000E+04
2457255.69598,   1.4096000000000E+04
2457255.69667,   1.3492000000000E+04
2457255.69736,   1.3490000000000E+04
2457255.69805,   1.4178000000000E+04
2457255.69874,   1.4153000000000E+04
2457255.69943,   1.3940000000000E+04
2457255.70011,   1.3950000000000E+04
2457255.7008,   1.3701000000000E+04
2457255.70149,   1.3773000000000E+04
2457255.70218,   1.3845000000000E+04
2457255.70287,   1.3897000000000E+04
2457255.70356,   1.3887000000000E+04
2457255.70425,   1.3873000000000E+04
2457255.70494,   1.3838000000000E+04
2457255.70562,   1.4007000000000E+04
2457255.70631,   1.4451000000000E+04
2457255.707,   1.4243000000000E+04
2457255.70769,   1.4511000000000E+04
2457255.70838,   1.4120000000000E+04
2457255.70907,   1.4181000000000E+04
2457255.70976,   1.4002000000000E+04
2457255.71044,   1.4038000000000E+04
2457255.71113,   1.4023000000000E+04
2457255.71182,   1.4752000000000E+04
2457255.71251,   1.4727000000000E+04
2457255.7132,   1.4462000000000E+04
2457255.71389,   1.4483000000000E+04
2457255.71458,   1.4240000000000E+04
2457255.71527,   1.4293000000000E+04
2457255.71595,   1.4437000000000E+04
2457255.71664,   1.4129000000000E+04
2457255.71733,   1.4392000000000E+04
2457255.71802,   1.4480000000000E+04
2457255.71871,   1.4299000000000E+04
2457255.7194,   1.4507000000000E+04
2457255.72009,   1.4864000000000E+04
2457255.72077,   1.4704000000000E+04
2457255.72146,   1.4457000000000E+04
2457255.72215,   1.4540000000000E+04
2457255.72284,   1.4650000000000E+04
2457255.72353,   1.4544000000000E+04
2457255.72422,   1.4979000000000E+04
2457255.72491,   1.4672000000000E+04
2457255.72559,   1.4501000000000E+04
2457255.72628,   1.4538000000000E+04
2457255.72697,   1.5016000000000E+04
2457255.72766,   1.5043000000000E+04
2457255.72835,   1.4680000000000E+04
2457255.72904,   1.4774000000000E+04
2457255.72973,   1.4829000000000E+04
2457255.73042,   1.4834000000000E+04
2457255.7311,   1.4829000000000E+04
2457255.73179,   1.4842000000000E+04
2457255.73248,   1.4669000000000E+04
2457255.73317,   1.4670000000000E+04
2457255.73386,   1.5266000000000E+04
2457255.73455,   1.5197000000000E+04
2457255.73524,   1.5186000000000E+04
2457255.73592,   1.4912000000000E+04
2457255.73661,   1.4958000000000E+04
2457255.7373,   1.4816000000000E+04
2457255.73799,   1.4885000000000E+04
2457255.73868,   1.4818000000000E+04
2457255.73937,   1.4851000000000E+04
2457255.74006,   1.4875000000000E+04
2457255.74075,   1.5461000000000E+04
2457255.74143,   1.5537000000000E+04
2457255.74212,   1.4933000000000E+04
2457255.74281,   1.5347000000000E+04
2457255.7435,   1.5147000000000E+04
2457255.74419,   1.4975000000000E+04
2457255.74488,   1.5223000000000E+04
2457255.74557,   1.5173000000000E+04
2457255.74625,   1.5158000000000E+04
2457255.74694,   1.5663000000000E+04
2457255.74763,   1.5211000000000E+04
2457255.74832,   1.5593000000000E+04
2457255.74901,   1.5665000000000E+04
2457255.7497,   1.5634000000000E+04
2457255.75039,   1.5239000000000E+04
2457255.75108,   1.5741000000000E+04
2457255.75176,   1.5087000000000E+04
2457255.75245,   1.5352000000000E+04
2457255.75314,   1.5776000000000E+04
2457255.75383,   1.6019000000000E+04
2457255.75452,   1.5360000000000E+04
2457255.75521,   1.5030000000000E+04
2457255.7559,   1.5741000000000E+04
2457255.75658,   1.5750000000000E+04
2457255.75727,   1.5342000000000E+04
2457255.75796,   1.5432000000000E+04
2457255.75865,   1.5436000000000E+04
2457255.75934,   1.5384000000000E+04
2457255.76003,   1.6048000000000E+04
2457255.76072,   1.5918000000000E+04
2457255.76141,   1.5464000000000E+04
2457255.76209,   1.5711000000000E+04
2457255.76278,   1.5661000000000E+04
2457255.76347,   1.5750000000000E+04
2457255.76416,   1.5266000000000E+04
2457255.76485,   1.5296000000000E+04
2457255.76554,   1.5354000000000E+04
2457255.76623,   1.5917000000000E+04
2457255.76691,   1.5303000000000E+04
2457255.7676,   1.5325000000000E+04
2457255.76829,   1.5321000000000E+04
2457255.76898,   1.5729000000000E+04
2457255.76967,   1.5773000000000E+04
2457255.77036,   1.5845000000000E+04
2457255.77105,   1.5492000000000E+04
2457255.77173,   1.5568000000000E+04
2457255.77242,   1.5325000000000E+04
2457255.77311,   1.5309000000000E+04
2457255.7738,   1.5557000000000E+04
2457255.77449,   1.5990000000000E+04
2457255.77518,   1.5409000000000E+04
2457255.77587,   1.5798000000000E+04
2457255.77656,   1.5833000000000E+04
2457255.77724,   1.5871000000000E+04
2457255.77793,   1.5629000000000E+04
2457255.77862,   1.5366000000000E+04
2457255.77931,   1.5395000000000E+04
2457255.78,   1.5401000000000E+04
2457255.78069,   1.5400000000000E+04
2457255.78138,   1.6063000000000E+04
2457255.78206,   1.5579000000000E+04
2457255.78275,   1.5828000000000E+04
2457255.78344,   1.5741000000000E+04
2457255.78413,   1.5883000000000E+04
2457255.78482,   1.5577000000000E+04
2457255.78551,   1.5505000000000E+04
2457255.7862,   1.6034000000000E+04
2457255.78689,   1.5330000000000E+04
2457255.78757,   1.5951000000000E+04
2457255.78826,   1.5916000000000E+04
2457255.78895,   1.5984000000000E+04
2457255.78964,   1.5791000000000E+04
2457255.79033,   1.5795000000000E+04
2457255.79102,   1.5836000000000E+04
2457255.79171,   1.5567000000000E+04
2457255.79239,   1.5582000000000E+04
2457255.79308,   1.5296000000000E+04
2457255.79377,   1.5323000000000E+04
2457255.79446,   1.5470000000000E+04
2457255.79515,   1.5352000000000E+04
2457255.79584,   1.5483000000000E+04
2457255.79653,   1.5827000000000E+04
2457255.79722,   1.5650000000000E+04
2457255.7979,   1.5873000000000E+04
2457255.79859,   1.5377000000000E+04
2457255.79928,   1.5458000000000E+04
2457255.79997,   1.5425000000000E+04
2457255.80066,   1.5907000000000E+04
2457255.80135,   1.5417000000000E+04
2457255.80204,   1.5855000000000E+04
2457255.80272,   1.5103000000000E+04
2457255.80341,   1.5603000000000E+04
2457255.8041,   1.5530000000000E+04
2457255.80479,   1.5201000000000E+04
2457255.80548,   1.5496000000000E+04
2457255.80617,   1.5327000000000E+04
2457255.80686,   1.5075000000000E+04
2457255.80755,   1.5826000000000E+04
2457255.80823,   1.5358000000000E+04
2457255.80892,   1.5755000000000E+04
2457255.80961,   1.5226000000000E+04
2457255.8103,   1.5480000000000E+04
2457255.81099,   1.5381000000000E+04
2457255.81168,   1.5534000000000E+04
2457255.81237,   1.5147000000000E+04
2457255.81305,   1.5151000000000E+04
2457255.81374,   1.4982000000000E+04
2457255.81443,   1.5218000000000E+04
2457255.81512,   1.5755000000000E+04
2457255.81581,   1.5528000000000E+04
2457255.8165,   1.5564000000000E+04
2457255.81719,   1.5329000000000E+04
2457255.81788,   1.5208000000000E+04
2457255.81856,   1.4755000000000E+04
2457255.81925,   1.4988000000000E+04
2457255.81994,   1.4882000000000E+04
2457255.82063,   1.5012000000000E+04
2457255.82132,   1.4775000000000E+04
2457255.82201,   1.5567000000000E+04
2457255.8227,   1.4871000000000E+04
2457255.82338,   1.4898000000000E+04
2457255.82407,   1.5180000000000E+04
2457255.82476,   1.5052000000000E+04
2457255.82545,   1.4642000000000E+04
2457255.82614,   1.4847000000000E+04
2457255.82683,   1.4747000000000E+04
2457255.82752,   1.4637000000000E+04
2457255.8282,   1.5256000000000E+04
2457255.82889,   1.5204000000000E+04
2457255.82958,   1.4523000000000E+04
2457255.83027,   1.5346000000000E+04
2457255.83096,   1.4918000000000E+04
2457255.83165,   1.4881000000000E+04
2457255.83234,   1.4444000000000E+04
2457255.83303,   1.4619000000000E+04
2457255.83371,   1.4659000000000E+04
2457255.8344,   1.4534000000000E+04
2457255.83509,   1.5181000000000E+04
2457255.83578,   1.4565000000000E+04
2457255.83647,   1.5128000000000E+04
2457255.83716,   1.4293000000000E+04
2457255.83785,   1.4662000000000E+04
2457255.83853,   1.4656000000000E+04
2457255.83922,   1.4170000000000E+04
2457255.83991,   1.4392000000000E+04
2457255.8406,   1.4465000000000E+04
2457255.84129,   1.4184000000000E+04
2457255.84198,   1.4931000000000E+04
2457255.84267,   1.4735000000000E+04
2457255.84336,   1.4228000000000E+04
2457255.84404,   1.4715000000000E+04
2457255.84473,   1.4006000000000E+04
2457255.84542,   1.4432000000000E+04
2457255.84611,   1.4075000000000E+04
2457255.8468,   1.4246000000000E+04
2457255.84749,   1.4048000000000E+04
2457255.84818,   1.4054000000000E+04
2457255.84886,   1.3879000000000E+04
2457255.84955,   1.4100000000000E+04
2457255.85024,   1.3884000000000E+04
2457255.85093,   1.3797000000000E+04
2457255.85162,   1.4108000000000E+04
2457255.85231,   1.3627000000000E+04
2457255.853,   1.3679000000000E+04
2457255.85369,   1.3787000000000E+04
2457255.85437,   1.3885000000000E+04
2457255.85506,   1.3572000000000E+04
2457255.85575,   1.3623000000000E+04
2457255.85644,   1.3505000000000E+04
2457255.85713,   1.3440000000000E+04
2457255.85782,   1.3440000000000E+04
2457255.85851,   1.3701000000000E+04
2457255.85919,   1.3828000000000E+04
2457255.85988,   1.3408000000000E+04
2457255.86057,   1.3448000000000E+04
2457255.86126,   1.3499000000000E+04
2457255.86195,   1.3803000000000E+04
2457255.86264,   1.3366000000000E+04
2457255.86333,   1.3759000000000E+04
2457255.86402,   1.3373000000000E+04
2457255.8647,   1.3718000000000E+04
2457255.86539,   1.2900000000000E+04
2457255.86608,   1.3373000000000E+04
2457255.86677,   1.2912000000000E+04
2457255.86746,   1.3101000000000E+04
2457255.86815,   1.3113000000000E+04
2457255.86884,   1.3449000000000E+04
2457255.86952,   1.2886000000000E+04
2457255.87021,   1.2749000000000E+04
2457255.8709,   1.2979000000000E+04
2457255.87159,   1.2686000000000E+04
2457255.87228,   1.3018000000000E+04
2457255.87297,   1.2970000000000E+04
2457255.87366,   1.2676000000000E+04
2457255.87434,   1.2667000000000E+04
2457255.87503,   1.2737000000000E+04
2457255.87572,   1.2516000000000E+04
2457255.87641,   1.2395000000000E+04
2457255.8771,   1.2507000000000E+04
2457255.87779,   1.2441000000000E+04
2457255.87848,   1.2915000000000E+04
2457255.87917,   1.2642000000000E+04
2457255.87985,   1.2538000000000E+04
2457255.88054,   1.2224000000000E+04
2457255.88123,   1.2122000000000E+04
2457255.88192,   1.2239000000000E+04
2457255.88261,   1.2539000000000E+04
2457255.8833,   1.1906000000000E+04
2457255.88399,   1.1831000000000E+04
2457255.88467,   1.1798000000000E+04
2457255.88536,   1.2005000000000E+04
2457255.88605,   1.2276000000000E+04
2457255.88674,   1.1494000000000E+04
2457255.88743,   1.1749000000000E+04
2457255.88812,   1.1765000000000E+04
2457255.88881,   1.1649000000000E+04
2457255.8895,   1.1625000000000E+04
2457255.89018,   1.2084000000000E+04
2457255.89087,   1.1969000000000E+04
2457255.89156,   1.1241000000000E+04
2457255.89225,   1.1374000000000E+04
2457255.89294,   1.1626000000000E+04
2457255.89363,   1.1581000000000E+04
2457255.89432,   1.1227000000000E+04
2457255.895,   1.1325000000000E+04
2457255.89569,   1.1330000000000E+04
2457255.89638,   1.1235000000000E+04
2457255.89707,   1.0956000000000E+04
2457255.89776,   1.1658000000000E+04
2457255.89845,   1.1401000000000E+04
2457255.89914,   1.0828000000000E+04
2457255.89983,   1.1332000000000E+04
2457255.90051,   1.1271000000000E+04
2457255.9012,   1.0743000000000E+04
2457255.90189,   1.0876000000000E+04
2457255.90258,   1.0950000000000E+04
2457255.90327,   1.0828000000000E+04
2457255.90396,   1.0868000000000E+04
2457255.90465,   1.1379000000000E+04
2457255.90533,   1.1166000000000E+04
2457255.90602,   1.0610000000000E+04
2457255.90671,   1.1055000000000E+04
2457255.9074,   1.1174000000000E+04
2457255.90809,   1.1074000000000E+04
2457255.90878,   1.0895000000000E+04
2457255.90947,   1.0644000000000E+04
2457255.91016,   1.0474000000000E+04
2457255.91084,   1.0492000000000E+04
2457255.91153,   1.1091000000000E+04
2457255.91222,   1.0517000000000E+04
2457255.91291,   1.0690000000000E+04
